,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,date,hour,year,month,day
6665,1,0,1,1,22.14,25.76,49,8.9981,14,46,2012-03-15,0,2012.0,3.0,15.0
6666,1,0,1,1,20.5,24.24,59,7.0015,15,8,2012-03-15,1,2012.0,3.0,15.0
6667,1,0,1,1,20.5,24.24,59,0.0,14,5,2012-03-15,2,2012.0,3.0,15.0
6668,1,0,1,1,20.5,24.24,63,0.0,0,7,2012-03-15,3,2012.0,3.0,15.0
6669,1,0,1,1,18.04,21.97,77,7.0015,11,3,2012-03-15,4,2012.0,3.0,15.0
6670,1,0,1,1,18.86,22.725,67,0.0,2,24,2012-03-15,5,2012.0,3.0,15.0
6671,1,0,1,1,18.04,21.97,72,6.0032,4,113,2012-03-15,6,2012.0,3.0,15.0
6672,1,0,1,1,18.04,21.97,72,6.0032,14,367,2012-03-15,7,2012.0,3.0,15.0
6673,1,0,1,1,18.04,21.97,77,7.0015,21,602,2012-03-15,8,2012.0,3.0,15.0
6674,1,0,1,1,19.68,23.485,77,6.0032,30,285,2012-03-15,9,2012.0,3.0,15.0
6675,1,0,1,1,21.32,25.0,68,7.0015,34,130,2012-03-15,10,2012.0,3.0,15.0
6676,1,0,1,1,22.96,26.515,60,8.9981,60,151,2012-03-15,11,2012.0,3.0,15.0
6677,1,0,1,2,25.42,31.06,50,8.9981,59,206,2012-03-15,12,2012.0,3.0,15.0
6678,1,0,1,2,27.06,31.06,41,6.0032,62,211,2012-03-15,13,2012.0,3.0,15.0
6679,1,0,1,2,29.52,32.575,30,7.0015,81,177,2012-03-15,14,2012.0,3.0,15.0
6680,1,0,1,1,29.52,32.575,32,15.0013,100,187,2012-03-15,15,2012.0,3.0,15.0
6681,1,0,1,1,29.52,32.575,37,26.0027,95,331,2012-03-15,16,2012.0,3.0,15.0
6682,1,0,1,1,28.7,31.82,39,16.9979,79,634,2012-03-15,17,2012.0,3.0,15.0
6683,1,0,1,1,27.06,31.06,44,19.0012,98,648,2012-03-15,18,2012.0,3.0,15.0
6684,1,0,1,2,26.24,31.06,50,12.998,72,353,2012-03-15,19,2012.0,3.0,15.0
6685,1,0,1,2,23.78,27.275,60,23.9994,60,270,2012-03-15,20,2012.0,3.0,15.0
6686,1,0,1,1,22.14,25.76,68,19.0012,36,207,2012-03-15,21,2012.0,3.0,15.0
6687,1,0,1,1,21.32,25.0,68,8.9981,32,137,2012-03-15,22,2012.0,3.0,15.0
6688,1,0,1,1,19.68,23.485,72,12.998,12,85,2012-03-15,23,2012.0,3.0,15.0
6689,1,0,1,1,18.04,21.97,77,16.9979,8,49,2012-03-16,0,2012.0,3.0,16.0
6690,1,0,1,2,17.22,21.21,82,22.0028,4,22,2012-03-16,1,2012.0,3.0,16.0
6691,1,0,1,2,17.22,21.21,82,12.998,0,4,2012-03-16,2,2012.0,3.0,16.0
6692,1,0,1,2,16.4,20.455,87,19.0012,0,3,2012-03-16,3,2012.0,3.0,16.0
6693,1,0,1,2,16.4,20.455,87,16.9979,0,3,2012-03-16,4,2012.0,3.0,16.0
6694,1,0,1,2,16.4,20.455,87,15.0013,2,30,2012-03-16,5,2012.0,3.0,16.0
6695,1,0,1,2,16.4,20.455,87,11.0014,3,96,2012-03-16,6,2012.0,3.0,16.0
6696,1,0,1,2,16.4,20.455,87,12.998,13,265,2012-03-16,7,2012.0,3.0,16.0
6697,1,0,1,2,16.4,20.455,87,15.0013,28,534,2012-03-16,8,2012.0,3.0,16.0
6698,1,0,1,2,17.22,21.21,82,0.0,35,277,2012-03-16,9,2012.0,3.0,16.0
6699,1,0,1,2,16.4,20.455,87,6.0032,44,136,2012-03-16,10,2012.0,3.0,16.0
6700,1,0,1,2,18.04,21.97,77,0.0,40,167,2012-03-16,11,2012.0,3.0,16.0
6701,1,0,1,2,18.04,21.97,82,8.9981,72,222,2012-03-16,12,2012.0,3.0,16.0
6702,1,0,1,2,18.86,22.725,77,6.0032,52,208,2012-03-16,13,2012.0,3.0,16.0
6703,1,0,1,2,19.68,23.485,72,0.0,56,146,2012-03-16,14,2012.0,3.0,16.0
6704,1,0,1,3,18.86,22.725,82,7.0015,19,88,2012-03-16,15,2012.0,3.0,16.0
6705,1,0,1,3,19.68,23.485,77,0.0,18,111,2012-03-16,16,2012.0,3.0,16.0
6706,1,0,1,3,19.68,23.485,82,6.0032,23,235,2012-03-16,17,2012.0,3.0,16.0
6707,1,0,1,3,19.68,23.485,82,6.0032,31,377,2012-03-16,18,2012.0,3.0,16.0
6708,1,0,1,2,18.86,22.725,88,0.0,23,273,2012-03-16,19,2012.0,3.0,16.0
6709,1,0,1,1,18.86,22.725,88,0.0,31,204,2012-03-16,20,2012.0,3.0,16.0
6710,1,0,1,2,18.04,21.97,94,0.0,8,144,2012-03-16,21,2012.0,3.0,16.0
6711,1,0,1,2,18.04,21.97,94,0.0,16,132,2012-03-16,22,2012.0,3.0,16.0
6712,1,0,1,2,18.04,21.97,94,0.0,22,104,2012-03-16,23,2012.0,3.0,16.0
6713,1,0,0,2,18.04,21.97,94,6.0032,13,87,2012-03-17,0,2012.0,3.0,17.0
6714,1,0,0,2,18.04,21.97,94,0.0,12,57,2012-03-17,1,2012.0,3.0,17.0
6715,1,0,0,2,18.04,21.97,88,0.0,10,32,2012-03-17,2,2012.0,3.0,17.0
6716,1,0,0,2,18.04,21.97,88,0.0,2,24,2012-03-17,3,2012.0,3.0,17.0
6717,1,0,0,2,17.22,21.21,94,0.0,0,2,2012-03-17,4,2012.0,3.0,17.0
6718,1,0,0,2,17.22,21.21,94,6.0032,5,3,2012-03-17,5,2012.0,3.0,17.0
6719,1,0,0,2,17.22,21.21,94,12.998,1,29,2012-03-17,6,2012.0,3.0,17.0
6720,1,0,0,2,16.4,20.455,100,8.9981,29,57,2012-03-17,7,2012.0,3.0,17.0
6721,1,0,0,2,17.22,21.21,94,7.0015,63,155,2012-03-17,8,2012.0,3.0,17.0
6722,1,0,0,2,18.04,21.97,88,6.0032,104,217,2012-03-17,9,2012.0,3.0,17.0
6723,1,0,0,2,20.5,24.24,77,6.0032,140,303,2012-03-17,10,2012.0,3.0,17.0
6724,1,0,0,2,21.32,25.0,77,8.9981,226,359,2012-03-17,11,2012.0,3.0,17.0
6725,1,0,0,1,22.96,26.515,68,11.0014,286,365,2012-03-17,12,2012.0,3.0,17.0
6726,1,0,0,1,24.6,30.305,60,7.0015,286,400,2012-03-17,13,2012.0,3.0,17.0
6727,1,0,0,1,25.42,31.06,53,6.0032,352,338,2012-03-17,14,2012.0,3.0,17.0
6728,1,0,0,1,26.24,31.06,53,8.9981,357,322,2012-03-17,15,2012.0,3.0,17.0
6729,1,0,0,1,26.24,31.06,50,0.0,367,318,2012-03-17,16,2012.0,3.0,17.0
6730,1,0,0,1,26.24,31.06,50,8.9981,291,357,2012-03-17,17,2012.0,3.0,17.0
6731,1,0,0,1,25.42,31.06,57,19.9995,221,339,2012-03-17,18,2012.0,3.0,17.0
6732,1,0,0,1,23.78,27.275,64,19.0012,155,262,2012-03-17,19,2012.0,3.0,17.0
6733,1,0,0,1,22.96,26.515,64,12.998,89,182,2012-03-17,20,2012.0,3.0,17.0
6734,1,0,0,1,22.14,25.76,68,11.0014,54,169,2012-03-17,21,2012.0,3.0,17.0
6735,1,0,0,1,22.14,25.76,68,0.0,58,153,2012-03-17,22,2012.0,3.0,17.0
6736,1,0,0,1,20.5,24.24,77,11.0014,34,151,2012-03-17,23,2012.0,3.0,17.0
6737,1,0,0,1,18.86,22.725,88,12.998,27,80,2012-03-18,0,2012.0,3.0,18.0
6738,1,0,0,1,18.86,22.725,82,8.9981,25,88,2012-03-18,1,2012.0,3.0,18.0
6739,1,0,0,2,18.86,22.725,82,7.0015,15,41,2012-03-18,2,2012.0,3.0,18.0
6740,1,0,0,2,18.04,21.97,88,8.9981,3,15,2012-03-18,3,2012.0,3.0,18.0
6741,1,0,0,2,17.22,21.21,94,11.0014,6,8,2012-03-18,4,2012.0,3.0,18.0
6742,1,0,0,2,16.4,20.455,94,7.0015,0,6,2012-03-18,5,2012.0,3.0,18.0
6743,1,0,0,2,16.4,20.455,94,7.0015,2,9,2012-03-18,6,2012.0,3.0,18.0
6744,1,0,0,3,17.22,21.21,88,11.0014,17,25,2012-03-18,7,2012.0,3.0,18.0
6745,1,0,0,2,17.22,21.21,88,7.0015,25,71,2012-03-18,8,2012.0,3.0,18.0
6746,1,0,0,2,17.22,21.21,88,6.0032,65,113,2012-03-18,9,2012.0,3.0,18.0
6747,1,0,0,2,17.22,21.21,88,7.0015,139,212,2012-03-18,10,2012.0,3.0,18.0
6748,1,0,0,2,18.04,21.97,82,11.0014,129,239,2012-03-18,11,2012.0,3.0,18.0
6749,1,0,0,2,18.04,21.97,88,8.9981,222,281,2012-03-18,12,2012.0,3.0,18.0
6750,1,0,0,2,18.86,22.725,82,11.0014,198,346,2012-03-18,13,2012.0,3.0,18.0
6751,1,0,0,2,20.5,24.24,77,6.0032,218,303,2012-03-18,14,2012.0,3.0,18.0
6752,1,0,0,1,22.14,25.76,68,6.0032,240,314,2012-03-18,15,2012.0,3.0,18.0
6753,1,0,0,1,22.14,25.76,73,6.0032,229,312,2012-03-18,16,2012.0,3.0,18.0
6754,1,0,0,1,22.96,26.515,64,6.0032,233,308,2012-03-18,17,2012.0,3.0,18.0
6755,1,0,0,1,22.96,26.515,64,11.0014,165,294,2012-03-18,18,2012.0,3.0,18.0
6756,1,0,0,1,22.96,26.515,64,11.0014,118,234,2012-03-18,19,2012.0,3.0,18.0
6757,1,0,0,1,21.32,25.0,77,8.9981,59,139,2012-03-18,20,2012.0,3.0,18.0
6758,1,0,0,1,21.32,25.0,72,6.0032,44,129,2012-03-18,21,2012.0,3.0,18.0
6759,1,0,0,1,20.5,24.24,77,7.0015,21,79,2012-03-18,22,2012.0,3.0,18.0
6760,1,0,0,1,19.68,23.485,82,11.0014,7,39,2012-03-18,23,2012.0,3.0,18.0
6761,1,0,1,1,19.68,23.485,82,7.0015,4,19,2012-03-19,0,2012.0,3.0,19.0
6762,1,0,1,1,18.86,22.725,88,7.0015,0,15,2012-03-19,1,2012.0,3.0,19.0
6763,1,0,1,1,18.86,22.725,88,11.0014,1,7,2012-03-19,2,2012.0,3.0,19.0
6764,1,0,1,1,18.86,22.725,88,6.0032,0,2,2012-03-19,3,2012.0,3.0,19.0
6765,1,0,1,1,18.04,21.97,94,0.0,0,3,2012-03-19,4,2012.0,3.0,19.0
6766,1,0,1,1,18.04,21.97,94,0.0,0,31,2012-03-19,5,2012.0,3.0,19.0
6767,1,0,1,1,18.86,22.725,88,8.9981,2,118,2012-03-19,6,2012.0,3.0,19.0
6768,1,0,1,1,18.86,22.725,88,12.998,25,329,2012-03-19,7,2012.0,3.0,19.0
6769,1,0,1,1,18.86,22.725,88,7.0015,16,563,2012-03-19,8,2012.0,3.0,19.0
6770,1,0,1,1,20.5,24.24,72,11.0014,55,276,2012-03-19,9,2012.0,3.0,19.0
6771,1,0,1,1,21.32,25.0,72,8.9981,56,128,2012-03-19,10,2012.0,3.0,19.0
6772,1,0,1,1,22.96,26.515,68,11.0014,56,145,2012-03-19,11,2012.0,3.0,19.0
6773,1,0,1,1,24.6,30.305,64,16.9979,71,211,2012-03-19,12,2012.0,3.0,19.0
6774,1,0,1,1,25.42,30.305,61,16.9979,69,194,2012-03-19,13,2012.0,3.0,19.0
6775,1,0,1,2,26.24,31.06,57,12.998,60,200,2012-03-19,14,2012.0,3.0,19.0
6776,1,0,1,1,26.24,31.06,57,15.0013,97,189,2012-03-19,15,2012.0,3.0,19.0
6777,1,0,1,1,27.06,31.06,50,15.0013,65,320,2012-03-19,16,2012.0,3.0,19.0
6778,1,0,1,1,26.24,31.06,53,15.0013,106,615,2012-03-19,17,2012.0,3.0,19.0
6779,1,0,1,1,26.24,31.06,57,16.9979,120,681,2012-03-19,18,2012.0,3.0,19.0
6780,1,0,1,1,25.42,30.305,61,15.0013,86,463,2012-03-19,19,2012.0,3.0,19.0
6781,1,0,1,1,24.6,30.305,64,15.0013,34,296,2012-03-19,20,2012.0,3.0,19.0
6782,1,0,1,1,24.6,30.305,64,11.0014,33,190,2012-03-19,21,2012.0,3.0,19.0
6783,1,0,1,2,22.96,26.515,73,11.0014,17,131,2012-03-19,22,2012.0,3.0,19.0
6784,1,0,1,2,22.96,26.515,78,8.9981,9,45,2012-03-19,23,2012.0,3.0,19.0
6785,2,0,0,2,14.76,16.665,76,16.9979,8,59,2012-04-01,0,2012.0,4.0,1.0
6786,2,0,0,2,14.76,17.425,76,11.0014,13,49,2012-04-01,1,2012.0,4.0,1.0
6787,2,0,0,2,14.76,17.425,76,11.0014,20,61,2012-04-01,2,2012.0,4.0,1.0
6788,2,0,0,2,13.94,16.665,81,8.9981,4,21,2012-04-01,3,2012.0,4.0,1.0
6789,2,0,0,2,13.94,17.425,81,6.0032,3,9,2012-04-01,4,2012.0,4.0,1.0
6790,2,0,0,2,13.94,17.425,81,6.0032,8,10,2012-04-01,5,2012.0,4.0,1.0
6791,2,0,0,2,14.76,17.425,76,8.9981,9,88,2012-04-01,6,2012.0,4.0,1.0
6792,2,0,0,2,14.76,17.425,71,8.9981,29,55,2012-04-01,7,2012.0,4.0,1.0
6793,2,0,0,2,14.76,18.18,76,6.0032,37,88,2012-04-01,8,2012.0,4.0,1.0
6794,2,0,0,2,14.76,17.425,81,8.9981,102,173,2012-04-01,9,2012.0,4.0,1.0
6795,2,0,0,2,16.4,20.455,71,7.0015,132,228,2012-04-01,10,2012.0,4.0,1.0
6796,2,0,0,2,16.4,20.455,71,12.998,180,271,2012-04-01,11,2012.0,4.0,1.0
6797,2,0,0,2,17.22,21.21,67,15.0013,187,258,2012-04-01,12,2012.0,4.0,1.0
6798,2,0,0,2,18.04,21.97,62,12.998,190,274,2012-04-01,13,2012.0,4.0,1.0
6799,2,0,0,2,19.68,23.485,55,15.0013,283,278,2012-04-01,14,2012.0,4.0,1.0
6800,2,0,0,1,20.5,24.24,55,16.9979,295,278,2012-04-01,15,2012.0,4.0,1.0
6801,2,0,0,1,21.32,25.0,52,16.9979,236,275,2012-04-01,16,2012.0,4.0,1.0
6802,2,0,0,1,21.32,25.0,55,19.0012,232,323,2012-04-01,17,2012.0,4.0,1.0
6803,2,0,0,1,21.32,25.0,52,19.9995,153,279,2012-04-01,18,2012.0,4.0,1.0
6804,2,0,0,1,21.32,25.0,55,15.0013,110,236,2012-04-01,19,2012.0,4.0,1.0
6805,2,0,0,2,20.5,24.24,59,15.0013,66,166,2012-04-01,20,2012.0,4.0,1.0
6806,2,0,0,2,20.5,24.24,59,11.0014,33,101,2012-04-01,21,2012.0,4.0,1.0
6807,2,0,0,3,20.5,24.24,63,7.0015,7,61,2012-04-01,22,2012.0,4.0,1.0
6808,2,0,0,3,18.86,22.725,72,0.0,10,53,2012-04-01,23,2012.0,4.0,1.0
6809,2,0,1,3,18.04,21.97,82,7.0015,6,11,2012-04-02,0,2012.0,4.0,2.0
6810,2,0,1,3,17.22,21.21,88,6.0032,0,5,2012-04-02,1,2012.0,4.0,2.0
6811,2,0,1,3,18.04,21.97,94,8.9981,2,3,2012-04-02,2,2012.0,4.0,2.0
6812,2,0,1,1,16.4,20.455,76,32.9975,2,2,2012-04-02,4,2012.0,4.0,2.0
6813,2,0,1,1,16.4,20.455,76,32.9975,2,22,2012-04-02,5,2012.0,4.0,2.0
6814,2,0,1,1,14.76,15.91,71,31.0009,6,104,2012-04-02,6,2012.0,4.0,2.0
6815,2,0,1,1,13.94,15.15,66,26.0027,12,294,2012-04-02,7,2012.0,4.0,2.0
6816,2,0,1,1,14.76,16.665,57,22.0028,36,553,2012-04-02,8,2012.0,4.0,2.0
6817,2,0,1,1,15.58,19.695,54,23.9994,52,265,2012-04-02,9,2012.0,4.0,2.0
6818,2,0,1,1,16.4,20.455,50,35.0008,85,119,2012-04-02,10,2012.0,4.0,2.0
6819,2,0,1,1,17.22,21.21,47,30.0026,81,128,2012-04-02,11,2012.0,4.0,2.0
6820,2,0,1,1,18.04,21.97,44,30.0026,100,181,2012-04-02,12,2012.0,4.0,2.0
6821,2,0,1,1,18.86,22.725,36,19.9995,97,184,2012-04-02,13,2012.0,4.0,2.0
6822,2,0,1,1,18.86,22.725,31,27.9993,127,141,2012-04-02,14,2012.0,4.0,2.0
6823,2,0,1,1,19.68,23.485,33,27.9993,132,192,2012-04-02,15,2012.0,4.0,2.0
6824,2,0,1,1,20.5,24.24,34,22.0028,104,291,2012-04-02,16,2012.0,4.0,2.0
6825,2,0,1,1,20.5,24.24,29,19.0012,128,601,2012-04-02,17,2012.0,4.0,2.0
6826,2,0,1,1,20.5,24.24,27,16.9979,75,543,2012-04-02,18,2012.0,4.0,2.0
6827,2,0,1,1,20.5,24.24,27,16.9979,66,428,2012-04-02,19,2012.0,4.0,2.0
6828,2,0,1,1,18.86,22.725,31,11.0014,48,281,2012-04-02,20,2012.0,4.0,2.0
6829,2,0,1,1,18.86,22.725,28,8.9981,24,214,2012-04-02,21,2012.0,4.0,2.0
6830,2,0,1,1,17.22,21.21,44,12.998,17,106,2012-04-02,22,2012.0,4.0,2.0
6831,2,0,1,1,18.04,21.97,35,11.0014,6,60,2012-04-02,23,2012.0,4.0,2.0
6832,2,0,1,1,16.4,20.455,43,8.9981,1,32,2012-04-03,0,2012.0,4.0,3.0
6833,2,0,1,1,15.58,19.695,46,15.0013,0,11,2012-04-03,1,2012.0,4.0,3.0
6834,2,0,1,1,14.76,17.425,53,11.0014,0,5,2012-04-03,2,2012.0,4.0,3.0
6835,2,0,1,1,15.58,19.695,46,0.0,0,3,2012-04-03,3,2012.0,4.0,3.0
6836,2,0,1,1,13.12,16.665,66,6.0032,0,1,2012-04-03,4,2012.0,4.0,3.0
6837,2,0,1,1,13.12,16.665,66,6.0032,2,25,2012-04-03,5,2012.0,4.0,3.0
6838,2,0,1,1,12.3,15.91,61,6.0032,2,98,2012-04-03,6,2012.0,4.0,3.0
6839,2,0,1,1,13.12,16.665,66,6.0032,14,327,2012-04-03,7,2012.0,4.0,3.0
6840,2,0,1,1,13.94,18.18,57,0.0,27,577,2012-04-03,8,2012.0,4.0,3.0
6841,2,0,1,1,17.22,21.21,38,6.0032,54,354,2012-04-03,9,2012.0,4.0,3.0
6842,2,0,1,1,18.04,21.97,33,0.0,77,142,2012-04-03,10,2012.0,4.0,3.0
6843,2,0,1,1,19.68,23.485,23,0.0,91,167,2012-04-03,11,2012.0,4.0,3.0
6844,2,0,1,1,21.32,25.0,25,0.0,101,230,2012-04-03,12,2012.0,4.0,3.0
6845,2,0,1,1,22.96,26.515,19,16.9979,120,225,2012-04-03,13,2012.0,4.0,3.0
6846,2,0,1,1,22.96,26.515,21,15.0013,120,191,2012-04-03,14,2012.0,4.0,3.0
6847,2,0,1,1,24.6,29.545,20,12.998,109,207,2012-04-03,15,2012.0,4.0,3.0
6848,2,0,1,1,25.42,30.305,21,11.0014,145,340,2012-04-03,16,2012.0,4.0,3.0
6849,2,0,1,1,25.42,30.305,17,12.998,123,634,2012-04-03,17,2012.0,4.0,3.0
6850,2,0,1,1,24.6,30.305,26,11.0014,139,661,2012-04-03,18,2012.0,4.0,3.0
6851,2,0,1,1,22.96,26.515,26,7.0015,98,460,2012-04-03,19,2012.0,4.0,3.0
6852,2,0,1,1,22.96,26.515,24,8.9981,54,325,2012-04-03,20,2012.0,4.0,3.0
6853,2,0,1,1,22.14,25.76,45,0.0,33,210,2012-04-03,21,2012.0,4.0,3.0
6854,2,0,1,1,20.5,24.24,51,0.0,25,133,2012-04-03,22,2012.0,4.0,3.0
6855,2,0,1,1,20.5,24.24,59,0.0,13,66,2012-04-03,23,2012.0,4.0,3.0
6856,2,0,1,1,19.68,23.485,48,0.0,18,23,2012-04-04,0,2012.0,4.0,4.0
6857,2,0,1,1,18.86,22.725,59,0.0,0,11,2012-04-04,1,2012.0,4.0,4.0
6858,2,0,1,1,18.86,22.725,51,0.0,0,5,2012-04-04,2,2012.0,4.0,4.0
6859,2,0,1,1,18.04,21.97,58,6.0032,0,3,2012-04-04,3,2012.0,4.0,4.0
6860,2,0,1,1,17.22,21.21,67,6.0032,0,1,2012-04-04,4,2012.0,4.0,4.0
6861,2,0,1,1,17.22,21.21,67,6.0032,0,27,2012-04-04,5,2012.0,4.0,4.0
6862,2,0,1,2,17.22,21.21,58,0.0,6,120,2012-04-04,6,2012.0,4.0,4.0
6863,2,0,1,2,18.04,21.97,62,0.0,12,354,2012-04-04,7,2012.0,4.0,4.0
6864,2,0,1,2,18.04,21.97,72,7.0015,31,653,2012-04-04,8,2012.0,4.0,4.0
6865,2,0,1,2,19.68,23.485,55,8.9981,47,316,2012-04-04,9,2012.0,4.0,4.0
6866,2,0,1,2,22.14,25.76,45,8.9981,68,99,2012-04-04,10,2012.0,4.0,4.0
6867,2,0,1,2,24.6,31.06,43,23.9994,61,152,2012-04-04,11,2012.0,4.0,4.0
6868,2,0,1,2,24.6,31.06,46,27.9993,73,210,2012-04-04,12,2012.0,4.0,4.0
6869,2,0,1,2,24.6,31.06,46,16.9979,70,181,2012-04-04,13,2012.0,4.0,4.0
6870,2,0,1,2,25.42,31.06,46,12.998,82,176,2012-04-04,14,2012.0,4.0,4.0
6871,2,0,1,2,26.24,31.06,44,19.0012,86,182,2012-04-04,15,2012.0,4.0,4.0
6872,2,0,1,2,26.24,31.06,44,19.0012,86,304,2012-04-04,16,2012.0,4.0,4.0
6873,2,0,1,1,27.06,31.06,41,19.9995,99,645,2012-04-04,17,2012.0,4.0,4.0
6874,2,0,1,1,27.06,31.06,41,16.9979,113,646,2012-04-04,18,2012.0,4.0,4.0
6875,2,0,1,1,27.06,31.06,39,15.0013,75,419,2012-04-04,19,2012.0,4.0,4.0
6876,2,0,1,1,26.24,31.06,27,15.0013,39,333,2012-04-04,20,2012.0,4.0,4.0
6877,2,0,1,1,24.6,30.305,23,22.0028,43,255,2012-04-04,21,2012.0,4.0,4.0
6878,2,0,1,1,22.96,26.515,22,11.0014,30,151,2012-04-04,22,2012.0,4.0,4.0
6879,2,0,1,1,21.32,25.0,23,27.9993,19,112,2012-04-04,23,2012.0,4.0,4.0
6880,2,0,1,1,21.32,25.0,23,27.9993,12,33,2012-04-05,0,2012.0,4.0,5.0
6881,2,0,1,1,19.68,23.485,27,22.0028,4,9,2012-04-05,1,2012.0,4.0,5.0
6882,2,0,1,1,18.86,22.725,33,30.0026,7,11,2012-04-05,2,2012.0,4.0,5.0
6883,2,0,1,1,17.22,21.21,41,19.9995,0,5,2012-04-05,3,2012.0,4.0,5.0
6884,2,0,1,1,15.58,19.695,43,19.0012,0,1,2012-04-05,4,2012.0,4.0,5.0
6885,2,0,1,1,15.58,19.695,43,19.0012,1,28,2012-04-05,5,2012.0,4.0,5.0
6886,2,0,1,1,14.76,16.665,46,22.0028,8,118,2012-04-05,6,2012.0,4.0,5.0
6887,2,0,1,1,13.94,16.665,49,12.998,15,339,2012-04-05,7,2012.0,4.0,5.0
6888,2,0,1,1,14.76,17.425,46,15.0013,28,610,2012-04-05,8,2012.0,4.0,5.0
6889,2,0,1,1,16.4,20.455,37,16.9979,61,290,2012-04-05,9,2012.0,4.0,5.0
6890,2,0,1,1,17.22,21.21,35,19.0012,88,158,2012-04-05,10,2012.0,4.0,5.0
6891,2,0,1,2,17.22,21.21,38,15.0013,109,159,2012-04-05,11,2012.0,4.0,5.0
6892,2,0,1,1,18.04,21.97,33,0.0,66,210,2012-04-05,12,2012.0,4.0,5.0
6893,2,0,1,1,18.86,22.725,31,0.0,89,202,2012-04-05,13,2012.0,4.0,5.0
6894,2,0,1,1,18.86,22.725,33,11.0014,143,144,2012-04-05,14,2012.0,4.0,5.0
6895,2,0,1,1,20.5,24.24,31,7.0015,98,171,2012-04-05,15,2012.0,4.0,5.0
6896,2,0,1,1,20.5,24.24,31,12.998,84,318,2012-04-05,16,2012.0,4.0,5.0
6897,2,0,1,1,20.5,24.24,31,11.0014,145,677,2012-04-05,17,2012.0,4.0,5.0
6898,2,0,1,1,20.5,24.24,31,7.0015,80,618,2012-04-05,18,2012.0,4.0,5.0
6899,2,0,1,1,19.68,23.485,31,16.9979,64,423,2012-04-05,19,2012.0,4.0,5.0
6900,2,0,1,1,18.04,21.97,41,12.998,33,279,2012-04-05,20,2012.0,4.0,5.0
6901,2,0,1,1,17.22,21.21,47,12.998,25,209,2012-04-05,21,2012.0,4.0,5.0
6902,2,0,1,1,16.4,20.455,47,12.998,20,129,2012-04-05,22,2012.0,4.0,5.0
6903,2,0,1,1,16.4,20.455,50,8.9981,12,124,2012-04-05,23,2012.0,4.0,5.0
6904,2,0,1,1,16.4,20.455,43,0.0,12,49,2012-04-06,0,2012.0,4.0,6.0
6905,2,0,1,1,14.76,17.425,62,8.9981,10,28,2012-04-06,1,2012.0,4.0,6.0
6906,2,0,1,1,14.76,16.665,50,26.0027,6,5,2012-04-06,2,2012.0,4.0,6.0
6907,2,0,1,1,13.94,15.15,53,22.0028,3,5,2012-04-06,3,2012.0,4.0,6.0
6908,2,0,1,1,13.94,15.91,49,16.9979,2,3,2012-04-06,4,2012.0,4.0,6.0
6909,2,0,1,1,13.12,15.15,53,22.0028,0,23,2012-04-06,5,2012.0,4.0,6.0
6910,2,0,1,1,12.3,13.635,49,26.0027,0,80,2012-04-06,6,2012.0,4.0,6.0
6911,2,0,1,1,12.3,14.395,49,19.0012,15,231,2012-04-06,7,2012.0,4.0,6.0
6912,2,0,1,1,12.3,13.635,49,22.0028,19,489,2012-04-06,8,2012.0,4.0,6.0
6913,2,0,1,1,13.94,15.15,42,22.0028,58,318,2012-04-06,9,2012.0,4.0,6.0
6914,2,0,1,1,14.76,16.665,40,22.0028,81,157,2012-04-06,10,2012.0,4.0,6.0
6915,2,0,1,1,16.4,20.455,37,19.9995,112,179,2012-04-06,11,2012.0,4.0,6.0
6916,2,0,1,1,17.22,21.21,35,19.9995,113,224,2012-04-06,12,2012.0,4.0,6.0
6917,2,0,1,1,18.04,21.97,33,22.0028,173,238,2012-04-06,13,2012.0,4.0,6.0
6918,2,0,1,1,19.68,23.485,29,26.0027,240,250,2012-04-06,14,2012.0,4.0,6.0
6919,2,0,1,1,20.5,24.24,27,19.0012,218,319,2012-04-06,15,2012.0,4.0,6.0
6920,2,0,1,1,20.5,24.24,22,27.9993,184,352,2012-04-06,16,2012.0,4.0,6.0
6921,2,0,1,1,21.32,25.0,23,27.9993,172,483,2012-04-06,17,2012.0,4.0,6.0
6922,2,0,1,1,20.5,24.24,22,31.0009,104,380,2012-04-06,18,2012.0,4.0,6.0
6923,2,0,1,1,19.68,23.485,23,19.9995,115,297,2012-04-06,19,2012.0,4.0,6.0
6924,2,0,1,1,18.86,22.725,24,19.0012,61,191,2012-04-06,20,2012.0,4.0,6.0
6925,2,0,1,1,18.04,21.97,26,8.9981,54,136,2012-04-06,21,2012.0,4.0,6.0
6926,2,0,1,1,16.4,20.455,35,15.0013,34,124,2012-04-06,22,2012.0,4.0,6.0
6927,2,0,1,1,17.22,21.21,30,19.0012,21,92,2012-04-06,23,2012.0,4.0,6.0
6928,2,0,0,1,17.22,21.21,26,19.9995,9,85,2012-04-07,0,2012.0,4.0,7.0
6929,2,0,0,1,16.4,20.455,28,16.9979,9,60,2012-04-07,1,2012.0,4.0,7.0
6930,2,0,0,1,14.76,16.665,29,23.9994,11,25,2012-04-07,2,2012.0,4.0,7.0
6931,2,0,0,1,14.76,16.665,32,16.9979,7,21,2012-04-07,3,2012.0,4.0,7.0
6932,2,0,0,1,13.12,15.91,36,11.0014,3,4,2012-04-07,4,2012.0,4.0,7.0
6933,2,0,0,1,13.12,15.91,33,11.0014,0,2,2012-04-07,5,2012.0,4.0,7.0
